,SalePrice,LotFrontage,LotArea,YearBuilt,FullBath,HalfBath,BedroomAbvGr,GarageCars,GarageArea,Utilities_NoSeWa,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
981,336000,98.0,12203,1998,2,1,4,3,676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
789,187500,98.0,12205,1966,2,1,5,2,444,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
391,215000,71.0,12209,2001,2,1,3,2,560,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
515,402861,94.0,12220,2009,2,1,3,3,900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
131,244000,94.0,12224,2000,2,1,3,2,390,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
961,272000,94.0,12227,1977,2,1,4,2,619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
487,175000,70.0,12243,1971,2,0,3,2,487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
619,305000,85.0,12244,2003,2,1,4,3,749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1105,325000,98.0,12256,1994,2,1,3,2,712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
759,290000,65.0,12257,1995,2,1,4,3,752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
805,227680,91.0,12274,2008,2,0,3,2,554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
568,316600,79.0,12327,1983,1,1,1,2,612,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1247,169900,79.0,12328,1976,1,0,3,3,888,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
626,139900,79.0,12342,1960,1,0,3,1,286,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
308,82500,79.0,12342,1940,1,0,1,2,539,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439,110000,67.0,12354,1920,1,0,3,2,528,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170,128500,67.0,12358,1941,1,1,2,2,660,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
118,320000,90.0,12376,1990,3,0,5,3,594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
309,360000,90.0,12378,2003,2,0,3,3,708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
660,197900,90.0,12384,1976,2,1,3,2,550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1237,195000,41.0,12393,2004,2,1,4,2,434,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,225000,41.0,12394,2003,2,1,3,2,433,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,155000,66.0,12400,1958,1,0,3,1,297,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
174,184000,47.0,12416,1986,2,0,3,2,616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1410,230000,79.0,12420,2001,2,1,3,2,622,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
258,231500,80.0,12435,2001,2,1,3,2,564,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
702,361919,82.0,12438,2006,2,1,4,3,666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1437,394617,96.0,12444,2008,2,0,2,3,774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
994,337500,96.0,12456,2006,2,0,3,3,786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1187,262000,89.0,12461,1994,2,0,2,3,757,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
606,152000,82.0,12464,1996,1,0,3,2,576,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
389,426000,96.0,12474,2007,2,1,3,3,846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
207,141000,96.0,12493,1960,1,0,3,1,312,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
767,160000,75.0,12508,1940,2,0,4,1,423,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1362,104900,75.0,12513,1920,2,0,4,1,368,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1357,149900,75.0,12537,1971,1,1,3,2,500,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1429,182900,75.0,12546,1981,2,0,3,2,467,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
158,254900,100.0,12552,2004,2,1,3,2,678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
909,174000,149.0,12589,2005,2,1,3,2,390,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,243000,84.0,12615,1950,2,0,4,2,576,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940,150900,55.0,12640,1976,2,0,4,2,574,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
844,153900,100.0,12665,1915,1,1,4,3,720,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1395,281213,88.0,12665,2005,2,1,4,3,642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
640,274000,62.0,12677,2003,1,1,1,2,588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
496,430000,62.0,12692,1992,3,0,4,2,546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
259,97000,70.0,12702,1956,1,0,2,1,308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
581,253293,98.0,12704,2008,2,1,3,3,1390,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
537,111250,98.0,12735,1972,1,0,3,2,576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
346,151500,98.0,12772,1960,1,0,2,1,301,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
800,200000,79.0,12798,1997,2,1,4,2,603,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
426,275000,79.0,12800,1989,2,0,2,2,569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
604,221000,88.0,12803,2002,2,0,3,2,530,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,239686,48.0,12822,2003,1,1,1,2,670,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
743,175000,70.0,12886,1963,2,0,3,2,480,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1036,315500,89.0,12898,2007,2,0,2,3,912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1163,108959,60.0,12900,1969,0,2,0,2,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
898,611657,100.0,12919,2009,2,1,2,3,820,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1381,237500,100.0,12925,1970,2,1,4,2,550,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1276,162000,100.0,12936,1972,1,1,3,2,497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12,144000,100.0,12968,1962,1,0,2,1,352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
598,217500,80.0,12984,1977,2,0,3,2,621,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,193500,100.0,13000,1968,2,1,4,1,509,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
316,260000,94.0,13005,1980,2,1,4,2,484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
929,222000,94.0,13006,1997,2,1,4,2,642,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1084,187500,94.0,13031,1995,2,1,3,2,409,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1414,207000,64.0,13053,1923,1,1,4,2,370,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1238,142500,63.0,13072,2005,1,1,3,2,484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
60,158000,63.0,13072,2004,1,1,3,2,576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
570,142600,74.0,13101,1965,2,0,6,2,576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
918,238000,103.0,13125,1991,2,1,4,3,833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
476,208900,75.0,13125,1997,2,0,3,2,508,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1040,155000,88.0,13125,1957,2,0,3,2,484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1075,219500,75.0,13125,1940,1,1,3,1,240,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1235,138887,96.0,13132,1914,1,1,4,1,180,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
572,224500,83.0,13159,2009,2,1,3,2,650,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1305,325000,108.0,13173,2006,2,0,2,2,840,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1456,210000,85.0,13175,1978,2,0,3,2,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1267,378500,89.0,13214,2008,2,0,3,3,746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
817,271000,89.0,13265,2002,2,0,3,3,857,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
893,165000,89.0,13284,1954,1,0,3,1,354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
724,320000,86.0,13286,2007,2,0,3,3,768,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526,132000,70.0,13300,1956,1,0,2,1,252,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
564,268000,70.0,13346,1992,2,1,4,2,590,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
777,142500,100.0,13350,1974,1,0,3,2,440,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
92,163500,80.0,13360,1921,1,0,2,2,432,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
808,159950,85.0,13400,1966,1,0,3,2,484,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
35,309000,108.0,13418,2004,3,1,4,3,691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1338,200000,95.0,13450,2002,2,1,3,2,492,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224,386250,103.0,13472,2003,2,0,3,3,968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
306,225000,116.0,13474,1990,2,1,4,3,746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
591,451950,97.0,13478,2008,2,1,3,3,842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
583,325000,75.0,13500,1893,3,1,3,2,880,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
153,235000,97.0,13500,1960,1,0,1,2,564,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
906,255000,116.0,13501,2006,2,0,3,3,865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1263,180500,60.0,13515,1919,1,0,3,2,520,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
714,130500,60.0,13517,1976,2,1,3,2,475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
798,485000,104.0,13518,2008,3,1,4,3,820,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1272,137000,104.0,13526,1965,1,0,3,1,288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
662,110000,120.0,13560,1968,1,0,2,2,576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
213,156000,43.0,13568,1995,1,0,3,2,576,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1062,90000,85.0,13600,1900,2,0,5,2,560,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
605,205000,85.0,13600,1965,2,1,3,2,486,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
177,172500,85.0,13650,1958,2,0,4,2,451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
70,244000,95.0,13651,1973,2,0,3,2,516,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
206,143900,40.0,13673,1962,1,1,3,1,349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1045,139600,40.0,13680,1955,2,0,4,2,452,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,438780,66.0,13682,2006,3,1,3,3,641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
161,412500,110.0,13688,2003,2,1,3,3,726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
477,380000,105.0,13693,2006,2,1,3,3,694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
18,159000,66.0,13695,2004,1,1,3,2,576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1341,155000,66.0,13695,2003,1,0,3,2,576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1154,201800,66.0,13700,1965,1,2,4,2,492,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
302,205000,118.0,13704,2001,2,0,3,3,843,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,152000,75.0,13710,1950,1,1,4,1,282,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1168,235000,120.0,13728,1935,2,0,4,2,540,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
881,187500,44.0,13758,1990,2,1,3,2,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
695,176000,54.0,13811,1987,2,0,2,2,551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1118,140000,85.0,13825,1958,1,0,3,1,300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
545,229000,85.0,13837,1988,2,1,4,3,786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
642,345000,75.0,13860,1972,2,1,4,2,538,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
50,177000,75.0,13869,1997,2,0,3,2,388,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,372402,107.0,13891,2007,2,0,2,3,866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
803,582933,107.0,13891,2008,3,1,4,3,1020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1243,465000,107.0,13891,2006,2,1,2,3,850,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
562,108000,63.0,13907,1940,1,0,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,158500,80.0,14000,1950,1,0,3,1,300,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1065,328000,80.0,14000,1996,2,1,3,2,533,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
948,192500,65.0,14006,2002,2,1,3,2,474,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1196,219210,58.0,14054,2006,2,1,4,3,660,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1268,381000,58.0,14100,1935,3,1,4,3,1014,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1290,180500,58.0,14112,1964,1,0,3,2,484,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,143000,85.0,14115,1993,1,1,1,2,480,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1152,230000,90.0,14115,1956,1,0,2,2,470,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
319,187500,85.0,14115,1980,2,0,3,2,588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
338,202500,91.0,14145,1984,2,0,3,2,440,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
408,280000,109.0,14154,2006,2,1,3,3,947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
336,377426,86.0,14157,2005,2,0,3,3,676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
668,168000,86.0,14175,1956,1,1,3,2,576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
340,202900,85.0,14191,2002,2,1,4,2,431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
130,226000,88.0,14200,1966,2,1,4,2,487,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
20,325300,101.0,14215,2005,3,1,4,3,853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
774,395000,110.0,14226,2006,2,0,3,3,895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25,256300,110.0,14230,2007,2,0,3,3,890,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4,250000,84.0,14260,2000,2,1,4,3,836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1256,301500,91.0,14303,1994,2,0,2,2,691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
700,312500,85.0,14331,2002,2,0,3,3,765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
208,277000,85.0,14364,1988,2,1,3,2,454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
944,137500,85.0,14375,1958,1,0,3,2,525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
673,257500,110.0,14442,1957,2,0,3,2,416,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,415298,107.0,14450,2006,2,1,3,3,732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
947,270000,85.0,14536,2002,2,0,3,3,808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1032,310000,85.0,14541,1993,2,1,5,3,796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
510,164900,75.0,14559,1951,1,0,2,1,288,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1127,259000,182.0,14572,2004,2,0,3,3,630,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
580,181900,182.0,14585,1960,1,0,3,2,572,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
765,264132,75.0,14587,2008,2,0,2,2,592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1226,214000,86.0,14598,2007,2,1,4,3,668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
540,315000,85.0,14601,2006,2,0,2,3,765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1205,271900,90.0,14684,1990,2,0,3,3,701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1353,410000,56.0,14720,1995,2,1,4,3,666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
868,169000,56.0,14762,1948,2,0,2,2,672,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1313,333168,108.0,14774,1999,2,1,4,3,779,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1161,224000,108.0,14778,1954,1,0,3,2,924,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318,275000,108.0,14781,2001,2,0,3,3,748,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
825,385000,114.0,14803,2007,2,0,2,3,1220,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
152,190000,114.0,14803,1971,2,1,4,2,495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
556,141000,69.0,14850,1957,1,0,2,1,299,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
903,240000,50.0,14859,2006,2,0,3,3,690,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1388,377500,42.0,14892,2006,2,0,3,3,758,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527,446261,67.0,14948,2008,2,1,3,3,858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
400,245500,38.0,14963,1996,1,1,1,2,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
473,440000,110.0,14977,2006,2,0,2,3,908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
231,403000,174.0,15138,1995,2,1,4,3,810,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1403,282922,49.0,15256,2007,2,0,3,3,754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1347,283463,93.0,15306,2006,2,0,3,3,712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1224,184000,60.0,15384,2004,2,1,3,2,388,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,231500,65.0,15426,1997,2,1,3,2,470,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,555000,105.0,15431,2008,2,0,2,3,672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1024,287000,105.0,15498,1976,2,0,2,2,665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
847,133500,36.0,15523,1972,1,0,3,1,338,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
